methode;type;threshold;nom_instance;N;M;F;tps;solv;obj;obj1;obj2;obj22;setup;valide;feas;opt 
IP3.exe;T15_medium;medium;instance_20_3_5_10_9_Mthr_8.txt;20;3;5;34.844;1;460;460;0;0;9;1;1;1
IP3.exe;T15_medium;medium;instance_20_3_5_10_9_Mthr_9.txt;20;3;5;101.656;1;4505;425;2;2;7;1;1;1
IP3.exe;T15_small;small;instance_20_3_5_10_9_Sthr_0.txt;20;3;5;518.422;1;9169;469;3;3;5;1;1;1
IP3.exe;T15_small;small;instance_20_3_5_10_9_Sthr_1.txt;20;3;5;427.625;1;5291;411;2;2;12;1;1;1
IP3.exe;T15_small;small;instance_20_3_5_10_9_Sthr_2.txt;20;3;5;600.062;1;8459;419;3;3;9;1;1;0
IP3.exe;T15_small;small;instance_20_3_5_10_9_Sthr_3.txt;20;3;5;600.11;1;18678;758;4;4;9;1;1;0
IP3.exe;T15_small;small;instance_20_3_5_10_9_Sthr_4.txt;20;3;5;600.078;1;10637;557;3;3;8;1;1;0
IP3.exe;T15_small;small;instance_20_3_5_10_9_Sthr_5.txt;20;3;5;600.078;1;10769;449;3;3;7;1;1;0
IP3.exe;T15_small;small;instance_20_3_5_10_9_Sthr_6.txt;20;3;5;116.875;1;351;351;0;0;12;1;1;1
IP3.exe;T15_small;small;instance_20_3_5_10_9_Sthr_7.txt;20;3;5;344.094;1;6445;485;2;2;14;1;1;1
IP3.exe;T15_small;small;instance_20_3_5_10_9_Sthr_8.txt;20;3;5;600.078;1;10222;862;3;3;12;1;1;0
IP3.exe;T15_small;small;instance_20_3_5_10_9_Sthr_9.txt;20;3;5;600.078;1;12167;527;3;3;8;1;1;0
IP3.exe;T16_big;big;instance_20_4_2_10_6_Bthr_0.txt;20;4;2;2.39;1;414;414;0;0;2;1;1;1
IP3.exe;T16_big;big;instance_20_4_2_10_6_Bthr_1.txt;20;4;2;1.657;1;314;314;0;0;1;1;1;1
IP3.exe;T16_big;big;instance_20_4_2_10_6_Bthr_2.txt;20;4;2;1.422;1;276;276;0;0;2;1;1;1
IP3.exe;T16_big;big;instance_20_4_2_10_6_Bthr_3.txt;20;4;2;3.234;1;404;404;0;0;2;1;1;1
IP3.exe;T16_big;big;instance_20_4_2_10_6_Bthr_4.txt;20;4;2;1.391;1;251;251;0;0;2;1;1;1
IP3.exe;T16_big;big;instance_20_4_2_10_6_Bthr_5.txt;20;4;2;10.906;1;516;516;0;0;3;1;1;1
IP3.exe;T16_big;big;instance_20_4_2_10_6_Bthr_6.txt;20;4;2;5.282;1;540;540;0;0;0;1;1;1
IP3.exe;T16_big;big;instance_20_4_2_10_6_Bthr_7.txt;20;4;2;1.5;1;272;272;0;0;0;1;1;1
IP3.exe;T16_big;big;instance_20_4_2_10_6_Bthr_8.txt;20;4;2;1;1;226;226;0;0;2;1;1;1
IP3.exe;T16_big;big;instance_20_4_2_10_6_Bthr_9.txt;20;4;2;8.25;1;748;748;0;0;4;1;1;1
IP3.exe;T16_medium;medium;instance_20_4_2_10_6_Mthr_0.txt;20;4;2;4.781;1;524;524;0;0;2;1;1;1
IP3.exe;T16_medium;medium;instance_20_4_2_10_6_Mthr_1.txt;20;4;2;0.188;1;95;95;0;0;1;1;1;1
IP3.exe;T16_medium;medium;instance_20_4_2_10_6_Mthr_2.txt;20;4;2;2.406;1;226;226;0;0;4;1;1;1
IP3.exe;T16_medium;medium;instance_20_4_2_10_6_Mthr_3.txt;20;4;2;3.734;1;420;420;0;0;2;1;1;1
IP3.exe;T16_medium;medium;instance_20_4_2_10_6_Mthr_4.txt;20;4;2;2.844;1;292;292;0;0;4;1;1;1
IP3.exe;T16_medium;medium;instance_20_4_2_10_6_Mthr_5.txt;20;4;2;12.907;1;367;367;0;0;4;1;1;1
IP3.exe;T16_medium;medium;instance_20_4_2_10_6_Mthr_6.txt;20;4;2;1.079;1;224;224;0;0;2;1;1;1
IP3.exe;T16_medium;medium;instance_20_4_2_10_6_Mthr_7.txt;20;4;2;2.812;1;440;440;0;0;4;1;1;1
IP3.exe;T16_medium;medium;instance_20_4_2_10_6_Mthr_8.txt;20;4;2;1.562;1;260;260;0;0;2;1;1;1
IP3.exe;T16_medium;medium;instance_20_4_2_10_6_Mthr_9.txt;20;4;2;3.344;1;364;364;0;0;1;1;1;1
IP3.exe;T16_small;small;instance_20_4_2_10_6_Sthr_0.txt;20;4;2;17.313;1;384;384;0;0;3;1;1;1
IP3.exe;T16_small;small;instance_20_4_2_10_6_Sthr_1.txt;20;4;2;17.094;1;360;360;0;0;4;1;1;1
IP3.exe;T16_small;small;instance_20_4_2_10_6_Sthr_2.txt;20;4;2;4.094;1;181;181;0;0;7;1;1;1
IP3.exe;T16_small;small;instance_20_4_2_10_6_Sthr_3.txt;20;4;2;1.532;1;280;280;0;0;2;1;1;1
IP3.exe;T16_small;small;instance_20_4_2_10_6_Sthr_4.txt;20;4;2;12.062;1;560;560;0;0;2;1;1;1
IP3.exe;T16_small;small;instance_20_4_2_10_6_Sthr_5.txt;20;4;2;5.094;1;301;301;0;0;4;1;1;1
IP3.exe;T16_small;small;instance_20_4_2_10_6_Sthr_6.txt;20;4;2;293.484;1;656;656;0;0;7;1;1;1
IP3.exe;T16_small;small;instance_20_4_2_10_6_Sthr_7.txt;20;4;2;2.781;1;311;311;0;0;2;1;1;1
IP3.exe;T16_small;small;instance_20_4_2_10_6_Sthr_8.txt;20;4;2;136.015;1;2534;334;1;1;4;1;1;1
IP3.exe;T16_small;small;instance_20_4_2_10_6_Sthr_9.txt;20;4;2;3.047;1;410;410;0;0;4;1;1;1
IP3.exe;T17_big;big;instance_20_4_3_10_7_Bthr_0.txt;20;4;3;1.25;1;198;198;0;0;0;1;1;1
IP3.exe;T17_big;big;instance_20_4_3_10_7_Bthr_1.txt;20;4;3;2.109;1;329;329;0;0;2;1;1;1
IP3.exe;T17_big;big;instance_20_4_3_10_7_Bthr_2.txt;20;4;3;1.688;1;283;283;0;0;2;1;1;1
IP3.exe;T17_big;big;instance_20_4_3_10_7_Bthr_3.txt;20;4;3;6.125;1;507;507;0;0;3;1;1;1
IP3.exe;T17_big;big;instance_20_4_3_10_7_Bthr_4.txt;20;4;3;1.047;1;213;213;0;0;1;1;1;1
IP3.exe;T17_big;big;instance_20_4_3_10_7_Bthr_5.txt;20;4;3;3.625;1;388;388;0;0;1;1;1;1
IP3.exe;T17_big;big;instance_20_4_3_10_7_Bthr_6.txt;20;4;3;2.75;1;337;337;0;0;2;1;1;1
IP3.exe;T17_big;big;instance_20_4_3_10_7_Bthr_7.txt;20;4;3;1.312;1;221;221;0;0;3;1;1;1
IP3.exe;T17_big;big;instance_20_4_3_10_7_Bthr_8.txt;20;4;3;2.688;1;362;362;0;0;2;1;1;1
IP3.exe;T17_big;big;instance_20_4_3_10_7_Bthr_9.txt;20;4;3;95.437;1;705;705;0;0;5;1;1;1
IP3.exe;T17_medium;medium;instance_20_4_3_10_7_Mthr_0.txt;20;4;3;14.312;1;678;678;0;0;10;1;1;1
IP3.exe;T17_medium;medium;instance_20_4_3_10_7_Mthr_1.txt;20;4;3;4.563;1;354;354;0;0;3;1;1;1
IP3.exe;T17_medium;medium;instance_20_4_3_10_7_Mthr_2.txt;20;4;3;2.39;1;266;266;0;0;4;1;1;1
IP3.exe;T17_medium;medium;instance_20_4_3_10_7_Mthr_3.txt;20;4;3;73.89;1;4567;707;1;1;4;1;1;1
IP3.exe;T17_medium;medium;instance_20_4_3_10_7_Mthr_4.txt;20;4;3;7.281;1;289;289;0;0;3;1;1;1
IP3.exe;T17_medium;medium;instance_20_4_3_10_7_Mthr_5.txt;20;4;3;3.546;1;407;407;0;0;2;1;1;1
IP3.exe;T17_medium;medium;instance_20_4_3_10_7_Mthr_6.txt;20;4;3;3.796;1;267;267;0;0;1;1;1;1
IP3.exe;T17_medium;medium;instance_20_4_3_10_7_Mthr_7.txt;20;4;3;3.016;1;357;357;0;0;4;1;1;1
IP3.exe;T17_medium;medium;instance_20_4_3_10_7_Mthr_8.txt;20;4;3;4.14;1;388;388;0;0;1;1;1;1
IP3.exe;T17_medium;medium;instance_20_4_3_10_7_Mthr_9.txt;20;4;3;24.468;1;476;476;0;0;5;1;1;1
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_0.txt;20;4;3;166.375;1;2510;330;1;1;6;1;1;1
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_1.txt;20;4;3;6.141;1;405;405;0;0;5;1;1;1
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_2.txt;20;4;3;81.282;1;441;441;0;0;10;1;1;1
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_3.txt;20;4;3;178.297;1;5938;918;1;1;6;1;1;1
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_4.txt;20;4;3;1.031;1;176;176;0;0;2;1;1;1
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_5.txt;20;4;3;61.328;1;5516;636;2;2;4;1;1;1
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_6.txt;20;4;3;12.468;1;469;469;0;0;4;1;1;1
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_7.txt;20;4;3;17.125;1;306;306;0;0;6;1;1;1
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_8.txt;20;4;3;600.063;1;5109;749;1;1;7;1;1;0
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_9.txt;20;4;3;32.797;1;442;442;0;0;6;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_0.txt;20;4;4;5.484;1;268;268;0;0;3;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_1.txt;20;4;4;600.203;1;560;560;0;0;4;1;1;0
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_2.txt;20;4;4;10.579;1;295;295;0;0;3;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_3.txt;20;4;4;15.422;1;474;474;0;0;4;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_4.txt;20;4;4;1.984;1;163;163;0;0;5;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_5.txt;20;4;4;600.109;1;4192;752;1;1;9;1;1;0
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_6.txt;20;4;4;8.406;1;363;363;0;0;4;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_7.txt;20;4;4;9.328;1;310;310;0;0;3;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_8.txt;20;4;4;1.844;1;152;152;0;0;4;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_9.txt;20;4;4;6.875;1;301;301;0;0;3;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_0.txt;20;4;4;3.328;1;227;227;0;0;4;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_1.txt;20;4;4;4.313;1;238;238;0;0;4;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_2.txt;20;4;4;5.907;1;261;261;0;0;4;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_3.txt;20;4;4;16.969;1;263;263;0;0;5;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_4.txt;20;4;4;600.125;1;4413;653;1;1;9;1;1;0
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_5.txt;20;4;4;467.656;1;7830;510;2;2;6;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_6.txt;20;4;4;87.812;1;290;290;0;0;10;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_7.txt;20;4;4;113.593;1;473;473;0;0;4;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_8.txt;20;4;4;5.203;1;260;260;0;0;5;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_9.txt;20;4;4;2.656;1;169;169;0;0;5;1;1;1
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_0.txt;20;4;4;600.156;1;3664;424;1;1;12;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_1.txt;20;4;4;600.078;1;6889;409;2;2;6;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_2.txt;20;4;4;600.172;1;10595;395;3;3;10;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_3.txt;20;4;4;208.485;1;282;282;0;0;14;1;1;1
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_4.txt;20;4;4;600.141;1;8750;710;2;2;11;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_5.txt;20;4;4;15.156;1;247;247;0;0;9;1;1;1
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_6.txt;20;4;4;498.75;1;373;373;0;0;9;1;1;1
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_7.txt;20;4;4;600.094;1;10804;424;3;3;7;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_8.txt;20;4;4;600.109;1;6888;408;2;2;9;1;1;0
IP3.exe;T18_small;small;instance_20_4_4_10_11_Sthr_9.txt;20;4;4;34.468;1;283;283;0;0;9;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_0.txt;20;4;5;5.157;1;212;212;0;0;4;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_1.txt;20;4;5;6.828;1;244;244;0;0;4;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_2.txt;20;4;5;5.454;1;229;229;0;0;4;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_3.txt;20;4;5;1.703;1;120;120;0;0;3;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_4.txt;20;4;5;10.187;1;291;291;0;0;4;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_5.txt;20;4;5;27.484;1;483;483;0;0;3;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_6.txt;20;4;5;3.375;1;181;181;0;0;3;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_7.txt;20;4;5;170.656;1;11297;797;3;3;8;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_8.txt;20;4;5;2.14;1;118;118;0;0;5;1;1;1
IP3.exe;T19_big;big;instance_20_4_5_10_13_Bthr_9.txt;20;4;5;2.859;1;143;143;0;0;6;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_0.txt;20;4;5;7.875;1;265;265;0;0;5;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_1.txt;20;4;5;3.141;1;170;170;0;0;4;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_2.txt;20;4;5;510.297;1;2607;447;1;1;11;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_3.txt;20;4;5;16.594;1;247;247;0;0;7;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_4.txt;20;4;5;6.39;1;225;225;0;0;2;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_5.txt;20;4;5;60.516;1;415;415;0;0;7;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_6.txt;20;4;5;10.297;1;297;297;0;0;4;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_7.txt;20;4;5;11.485;1;312;312;0;0;4;1;1;1
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_8.txt;20;4;5;600.156;1;7268;548;2;2;11;1;1;0
IP3.exe;T19_medium;medium;instance_20_4_5_10_13_Mthr_9.txt;20;4;5;126.203;1;4997;237;2;2;6;1;1;1
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_0.txt;20;4;5;600.141;1;7642;322;2;2;7;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_1.txt;20;4;5;600.078;1;11030;310;4;4;8;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_2.txt;20;4;5;450;1;302;302;0;0;13;1;1;1
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_3.txt;20;4;5;600.078;1;2740;260;1;1;4;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_4.txt;20;4;5;600.062;1;2622;242;1;1;6;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_5.txt;20;4;5;600.109;1;12763;443;4;4;6;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_6.txt;20;4;5;90.218;1;8753;353;3;3;10;1;1;1
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_7.txt;20;4;5;417.485;1;7986;506;2;2;12;1;1;1
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_8.txt;20;4;5;600.157;1;12433;493;3;3;12;1;1;0
IP3.exe;T19_small;small;instance_20_4_5_10_13_Sthr_9.txt;20;4;5;1.75;1;124;124;0;0;3;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_0.txt;30;3;2;4.922;1;1145;1145;0;0;3;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_1.txt;30;3;2;26.485;1;1143;1143;0;0;6;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_2.txt;30;3;2;4.203;1;686;686;0;0;3;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_3.txt;30;3;2;3.219;1;977;977;0;0;2;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_4.txt;30;3;2;1.797;1;733;733;0;0;2;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_5.txt;30;3;2;65.547;1;2059;2059;0;0;8;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_6.txt;30;3;2;16.125;1;777;777;0;0;6;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_7.txt;30;3;2;43.485;1;1747;1747;0;0;4;1;1;1
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_8.txt;30;3;2;600.062;1;2182;2182;0;0;6;1;1;0
IP3.exe;T20_big;big;instance_30_3_2_10_4_Bthr_9.txt;30;3;2;0.813;1;571;571;0;0;1;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_0.txt;30;3;2;1.078;1;627;627;0;0;2;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_1.txt;30;3;2;11.656;1;1276;1276;0;0;3;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_2.txt;30;3;2;3.688;1;688;688;0;0;3;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_3.txt;30;3;2;1.093;1;565;565;0;0;3;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_4.txt;30;3;2;2.047;1;790;790;0;0;2;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_5.txt;30;3;2;4.938;1;1170;1170;0;0;2;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_6.txt;30;3;2;0.406;1;370;370;0;0;1;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_7.txt;30;3;2;600.046;1;1951;1951;0;0;6;1;1;0
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_8.txt;30;3;2;5.203;1;1258;1258;0;0;2;1;1;1
IP3.exe;T20_medium;medium;instance_30_3_2_10_4_Mthr_9.txt;30;3;2;2.765;1;791;791;0;0;3;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_0.txt;30;3;2;5.672;1;1020;1020;0;0;3;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_1.txt;30;3;2;46.797;1;10464;2184;1;1;0;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_2.txt;30;3;2;12.782;1;1278;1278;0;0;3;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_3.txt;30;3;2;24.156;1;15916;2056;2;2;0;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_4.txt;30;3;2;18.015;1;1063;1063;0;0;6;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_5.txt;30;3;2;0.687;1;487;487;0;0;3;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_6.txt;30;3;2;2.14;1;488;488;0;0;4;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_7.txt;30;3;2;5.203;1;663;663;0;0;6;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_8.txt;30;3;2;24.5;1;1034;1034;0;0;8;1;1;1
IP3.exe;T20_small;small;instance_30_3_2_10_4_Sthr_9.txt;30;3;2;75.047;1;1200;1200;0;0;10;1;1;1
