methode,type,threshold,nom_instance,N,M,F,tps,solv,obj,obj1,obj2,obj22,setup,valide,feas,opt 
IP3.exe,T17_big,big,instance_20_4_3_10_7_Bthr_1.txt,20,4,3,2,1,329,329,0,0,2,1,1,1
IP3.exe,T17_big,big,instance_20_4_3_10_7_Bthr_2.txt,20,4,3,"1,641",1,283,283,0,0,2,1,1,1
IP3.exe,T17_big,big,instance_20_4_3_10_7_Bthr_3.txt,20,4,3,"5,015",1,507,507,0,0,3,1,1,1
IP3.exe,T17_big,big,instance_20_4_3_10_7_Bthr_4.txt,20,4,3,"1,047",1,213,213,0,0,1,1,1,1
IP3.exe,T17_big,big,instance_20_4_3_10_7_Bthr_5.txt,20,4,3,"3,156",1,388,388,0,0,1,1,1,1
IP3.exe,T17_big,big,instance_20_4_3_10_7_Bthr_6.txt,20,4,3,"2,125",1,337,337,0,0,2,1,1,1
IP3.exe,T17_big,big,instance_20_4_3_10_7_Bthr_7.txt,20,4,3,"1,187",1,221,221,0,0,3,1,1,1
IP3.exe,T17_big,big,instance_20_4_3_10_7_Bthr_8.txt,20,4,3,"2,359",1,362,362,0,0,1,1,1,1
IP3.exe,T17_big,big,instance_20_4_3_10_7_Bthr_9.txt,20,4,3,"95,625",1,705,705,0,0,5,1,1,1
IP3.exe,T17_medium,medium,instance_20_4_3_10_7_Mthr_0.txt,20,4,3,"8,39",1,678,678,0,0,10,1,1,1
IP3.exe,T17_medium,medium,instance_20_4_3_10_7_Mthr_1.txt,20,4,3,"3,672",1,354,354,0,0,3,1,1,1
IP3.exe,T17_medium,medium,instance_20_4_3_10_7_Mthr_2.txt,20,4,3,"1,109",1,266,266,0,0,4,1,1,1
IP3.exe,T17_medium,medium,instance_20_4_3_10_7_Mthr_3.txt,20,4,3,"49,125",1,4567,707,1,1,4,1,1,1
IP3.exe,T17_medium,medium,instance_20_4_3_10_7_Mthr_4.txt,20,4,3,"4,953",1,289,289,0,0,4,1,1,1
IP3.exe,T17_medium,medium,instance_20_4_3_10_7_Mthr_5.txt,20,4,3,"3,437",1,407,407,0,0,2,1,1,1
IP3.exe,T17_medium,medium,instance_20_4_3_10_7_Mthr_6.txt,20,4,3,"2,656",1,267,267,0,0,1,1,1,1
IP3.exe,T17_medium,medium,instance_20_4_3_10_7_Mthr_7.txt,20,4,3,"3,86",1,357,357,0,0,4,1,1,1
IP3.exe,T17_medium,medium,instance_20_4_3_10_7_Mthr_8.txt,20,4,3,"3,672",1,388,388,0,0,1,1,1,1
IP3.exe,T17_medium,medium,instance_20_4_3_10_7_Mthr_9.txt,20,4,3,"19,297",1,476,476,0,0,5,1,1,1
IP3.exe,T17_small,small,instance_20_4_3_10_7_Sthr_0.txt,20,4,3,"122,328",1,2510,330,1,1,6,1,1,1
IP3.exe,T17_small,small,instance_20_4_3_10_7_Sthr_1.txt,20,4,3,"4,469",1,405,405,0,0,5,1,1,1
IP3.exe,T17_small,small,instance_20_4_3_10_7_Sthr_2.txt,20,4,3,"88,703",1,441,441,0,0,10,1,1,1
IP3.exe,T17_small,small,instance_20_4_3_10_7_Sthr_3.txt,20,4,3,"102,954",1,5938,918,1,1,6,1,1,1
IP3.exe,T17_small,small,instance_20_4_3_10_7_Sthr_4.txt,20,4,3,"0,906",1,176,176,0,0,1,1,1,1
IP3.exe,T17_small,small,instance_20_4_3_10_7_Sthr_5.txt,20,4,3,"46,391",1,5516,636,2,2,4,1,1,1
IP3.exe,T17_small,small,instance_20_4_3_10_7_Sthr_6.txt,20,4,3,"8,984",1,469,469,0,0,4,1,1,1
IP3.exe,T17_small,small,instance_20_4_3_10_7_Sthr_7.txt,20,4,3,"21,828",1,306,306,0,0,6,1,1,1
IP3.exe,T17_small,small,instance_20_4_3_10_7_Sthr_8.txt,20,4,3,"600,031",1,5109,749,1,1,7,1,1,0
IP3.exe,T17_small,small,instance_20_4_3_10_7_Sthr_9.txt,20,4,3,"26,563",1,442,442,0,0,6,1,1,1
IP3.exe,T18_big,big,instance_20_4_4_10_11_Bthr_0.txt,20,4,4,"4,922",1,268,268,0,0,3,1,1,1
IP3.exe,T18_big,big,instance_20_4_4_10_11_Bthr_1.txt,20,4,4,"88,906",1,554,554,0,0,4,1,1,1
IP3.exe,T18_big,big,instance_20_4_4_10_11_Bthr_2.txt,20,4,4,"8,406",1,295,295,0,0,3,1,1,1
IP3.exe,T18_big,big,instance_20_4_4_10_11_Bthr_3.txt,20,4,4,"13,484",1,474,474,0,0,4,1,1,1
IP3.exe,T18_big,big,instance_20_4_4_10_11_Bthr_4.txt,20,4,4,"1,594",1,163,163,0,0,5,1,1,1
IP3.exe,T18_big,big,instance_20_4_4_10_11_Bthr_5.txt,20,4,4,"600,047",1,4192,752,1,1,9,1,1,0
IP3.exe,T18_big,big,instance_20_4_4_10_11_Bthr_6.txt,20,4,4,"8,218",1,363,363,0,0,4,1,1,1
IP3.exe,T18_big,big,instance_20_4_4_10_11_Bthr_7.txt,20,4,4,"9,125",1,310,310,0,0,3,1,1,1
IP3.exe,T18_big,big,instance_20_4_4_10_11_Bthr_8.txt,20,4,4,"1,766",1,152,152,0,0,4,1,1,1
IP3.exe,T18_big,big,instance_20_4_4_10_11_Bthr_9.txt,20,4,4,"5,609",1,301,301,0,0,4,1,1,1
IP3.exe,T18_medium,medium,instance_20_4_4_10_11_Mthr_0.txt,20,4,4,"3,031",1,227,227,0,0,4,1,1,1
IP3.exe,T18_medium,medium,instance_20_4_4_10_11_Mthr_1.txt,20,4,4,4,1,238,238,0,0,4,1,1,1
IP3.exe,T18_medium,medium,instance_20_4_4_10_11_Mthr_2.txt,20,4,4,"4,672",1,261,261,0,0,4,1,1,1
IP3.exe,T18_medium,medium,instance_20_4_4_10_11_Mthr_3.txt,20,4,4,"11,875",1,263,263,0,0,5,1,1,1
IP3.exe,T18_medium,medium,instance_20_4_4_10_11_Mthr_4.txt,20,4,4,"600,078",1,8027,507,2,2,8,1,1,0
IP3.exe,T18_medium,medium,instance_20_4_4_10_11_Mthr_5.txt,20,4,4,"162,86",1,7830,510,2,2,6,1,1,1
IP3.exe,T18_medium,medium,instance_20_4_4_10_11_Mthr_6.txt,20,4,4,"110,235",1,290,290,0,0,10,1,1,1
IP3.exe,T18_medium,medium,instance_20_4_4_10_11_Mthr_7.txt,20,4,4,"272,031",1,473,473,0,0,4,1,1,1
IP3.exe,T18_medium,medium,instance_20_4_4_10_11_Mthr_8.txt,20,4,4,"4,453",1,260,260,0,0,5,1,1,1
IP3.exe,T18_medium,medium,instance_20_4_4_10_11_Mthr_9.txt,20,4,4,"2,343",1,169,169,0,0,5,1,1,1
IP3.exe,T18_small,small,instance_20_4_4_10_11_Sthr_0.txt,20,4,4,"600,031",1,3664,424,1,1,12,1,1,0
IP3.exe,T18_small,small,instance_20_4_4_10_11_Sthr_1.txt,20,4,4,"600,047",1,3744,504,1,1,9,1,1,0
IP3.exe,T18_small,small,instance_20_4_4_10_11_Sthr_2.txt,20,4,4,"600,641",1,7230,430,11,11,9,0,1,0
IP3.exe,T18_small,small,instance_20_4_4_10_11_Sthr_3.txt,20,4,4,"184,843",1,282,282,0,0,14,1,1,1
IP3.exe,T18_small,small,instance_20_4_4_10_11_Sthr_4.txt,20,4,4,"600,063",1,8764,724,2,2,11,1,1,0
IP3.exe,T18_small,small,instance_20_4_4_10_11_Sthr_5.txt,20,4,4,"14,859",1,247,247,0,0,9,1,1,1
IP3.exe,T18_small,small,instance_20_4_4_10_11_Sthr_6.txt,20,4,4,"391,688",1,373,373,0,0,9,1,1,1
IP3.exe,T18_small,small,instance_20_4_4_10_11_Sthr_7.txt,20,4,4,"600,11",1,10804,424,11,11,7,0,1,0
IP3.exe,T18_small,small,instance_20_4_4_10_11_Sthr_8.txt,20,4,4,"600,907",1,6860,380,2,2,7,1,1,0
IP3.exe,T18_small,small,instance_20_4_4_10_11_Sthr_9.txt,20,4,4,"52,953",1,283,283,0,0,9,1,1,1
IP3.exe,T19_big,big,instance_20_4_5_10_13_Bthr_0.txt,20,4,5,"3,891",1,212,212,0,0,4,1,1,1
IP3.exe,T19_big,big,instance_20_4_5_10_13_Bthr_1.txt,20,4,5,"5,406",1,244,244,0,0,4,1,1,1
IP3.exe,T19_big,big,instance_20_4_5_10_13_Bthr_2.txt,20,4,5,"5,313",1,229,229,0,0,4,1,1,1
IP3.exe,T19_big,big,instance_20_4_5_10_13_Bthr_3.txt,20,4,5,"1,437",1,120,120,0,0,3,1,1,1
IP3.exe,T19_big,big,instance_20_4_5_10_13_Bthr_4.txt,20,4,5,"9,547",1,291,291,0,0,4,1,1,1
IP3.exe,T19_big,big,instance_20_4_5_10_13_Bthr_5.txt,20,4,5,"26,406",1,483,483,0,0,3,1,1,1
IP3.exe,T19_big,big,instance_20_4_5_10_13_Bthr_6.txt,20,4,5,"3,297",1,181,181,0,0,3,1,1,1
IP3.exe,T19_big,big,instance_20_4_5_10_13_Bthr_7.txt,20,4,5,"245,532",1,11297,797,3,3,8,1,1,1
IP3.exe,T19_big,big,instance_20_4_5_10_13_Bthr_8.txt,20,4,5,"1,718",1,118,118,0,0,5,1,1,1
IP3.exe,T19_big,big,instance_20_4_5_10_13_Bthr_9.txt,20,4,5,"2,14",1,143,143,0,0,6,1,1,1
IP3.exe,T19_medium,medium,instance_20_4_5_10_13_Mthr_0.txt,20,4,5,"7,032",1,265,265,0,0,5,1,1,1
IP3.exe,T19_medium,medium,instance_20_4_5_10_13_Mthr_1.txt,20,4,5,"3,093",1,170,170,0,0,4,1,1,1
IP3.exe,T19_medium,medium,instance_20_4_5_10_13_Mthr_2.txt,20,4,5,"495,156",1,2607,447,1,1,10,1,1,1
IP3.exe,T19_medium,medium,instance_20_4_5_10_13_Mthr_3.txt,20,4,5,"24,656",1,247,247,0,0,7,1,1,1
IP3.exe,T19_medium,medium,instance_20_4_5_10_13_Mthr_4.txt,20,4,5,"6,641",1,225,225,0,0,2,1,1,1
IP3.exe,T19_medium,medium,instance_20_4_5_10_13_Mthr_5.txt,20,4,5,"62,5",1,415,415,0,0,7,1,1,1
IP3.exe,T19_medium,medium,instance_20_4_5_10_13_Mthr_6.txt,20,4,5,"10,906",1,297,297,0,0,4,1,1,1
IP3.exe,T19_medium,medium,instance_20_4_5_10_13_Mthr_7.txt,20,4,5,"11,719",1,312,312,0,0,4,1,1,1
IP3.exe,T19_medium,medium,instance_20_4_5_10_13_Mthr_8.txt,20,4,5,"600,063",1,7268,548,2,2,11,1,1,0
IP3.exe,T19_medium,medium,instance_20_4_5_10_13_Mthr_9.txt,20,4,5,"51,188",1,4997,237,2,2,6,1,1,1
IP3.exe,T19_small,small,instance_20_4_5_10_13_Sthr_0.txt,20,4,5,"600,078",1,7642,322,2,2,7,1,1,0
IP3.exe,T19_small,small,instance_20_4_5_10_13_Sthr_1.txt,20,4,5,"600,078",1,11029,309,13,13,7,0,1,0
