methode;type;threshold;nom_instance;N;M;F;tps;solv;obj;obj1;obj2;obj22;setup;valide;feas;opt 
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_8.txt;20;4;3;600.032;1;5109;749;4;4;7;1;1;0
IP3.exe;T17_small;small;instance_20_4_3_10_7_Sthr_9.txt;20;4;3;26.781;1;442;442;3;3;6;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_0.txt;20;4;4;4.922;1;268;268;0;0;3;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_1.txt;20;4;4;88.703;1;554;554;1;1;4;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_2.txt;20;4;4;8.36;1;295;295;0;0;3;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_3.txt;20;4;4;13.5;1;474;474;0;0;4;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_4.txt;20;4;4;1.593;1;163;163;0;0;5;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_5.txt;20;4;4;600.031;1;4192;752;4;4;9;1;1;0
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_6.txt;20;4;4;8.203;1;363;363;0;0;4;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_7.txt;20;4;4;9.094;1;310;310;0;0;3;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_8.txt;20;4;4;1.75;1;152;152;0;0;4;1;1;1
IP3.exe;T18_big;big;instance_20_4_4_10_11_Bthr_9.txt;20;4;4;5.657;1;301;301;0;0;4;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_0.txt;20;4;4;3.015;1;227;227;0;0;4;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_1.txt;20;4;4;3.984;1;238;238;0;0;4;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_2.txt;20;4;4;4.641;1;261;261;0;0;4;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_3.txt;20;4;4;12.015;1;263;263;3;3;5;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_4.txt;20;4;4;600.047;1;8027;507;5;5;8;1;1;0
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_5.txt;20;4;4;162.484;1;7830;510;5;5;6;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_6.txt;20;4;4;110.469;1;290;290;4;4;10;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_7.txt;20;4;4;272.203;1;473;473;0;0;4;1;1;1
IP3.exe;T18_medium;medium;instance_20_4_4_10_11_Mthr_8.txt;20;4;4;4.437;1;260;260;0;0;5;1;1;1
